id,effective_from,effective_to,creator_id,modifier_id,created,modified,polymorphic_ctype_id,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
267,2014-06-05 18:29:33.658000+08:00,,100000,145,2014-06-05 18:29:33.658000+08:00,2019-06-11 16:31:30.080087+08:00,26,3,completed,2012,235,1000,<p>Variation in the intensity of periodic harvests in Fijian tabu areas and the effect on reef fish assemblages</p>,projects/2012-235/2006_0623Lau0012_1.JPG,,,2012-01-01,2017-01-01,9,1,145,,,S Wilson,,,,,S Wilson,7,
266,2014-06-05 18:29:33.633000+08:00,,100000,1,2014-06-05 18:29:33.633000+08:00,2018-10-15 13:52:02.434534+08:00,26,3,completed,2012,234,1000,"<p>Quantitative diet analysis of four mesopredators from Ningaloo Reef, Western Australia</p>",,,,2012-01-01,,9,1,145,,,S Wilson,,,,,S Wilson,7,
264,2014-06-05 18:29:33.588000+08:00,,100000,1,2014-06-05 18:29:33.588000+08:00,2018-10-15 13:52:02.505538+08:00,26,3,completed,2012,232,1000,<p>The nesting and post-nesting ecology of hawksbill turtles in northern Australia</p>,,,,2009-01-01,2012-12-31,9,1,142,,,S Whiting,,,,,S Whiting,7,"<p>turtle, hawksbill, nesting, post-nesting, ecology</p>"
263,2014-06-05 18:29:33.569000+08:00,,100000,1,2014-06-05 18:29:33.569000+08:00,2018-10-15 13:52:02.545577+08:00,26,3,completed,2012,230,1000,<p>Wildlife ecology in the southern jarrah forest</p>,,,<p>Georgina Yeatman</p>,2011-01-01,2016-12-31,7,1,24,,,A Wayne,Warren,Donnelly,Jarrah Forest,,A Wayne,,
261,2014-06-05 18:29:33.529000+08:00,,100000,1,2014-06-05 18:29:33.529000+08:00,2018-10-15 13:52:02.597468+08:00,26,3,completed,2012,228,1000,<p><em>Toxoplasma gondii</em> infection and atypical genotypes in Western Australian wildlife species</p>,,,<p>Shuting Pan</p>,2008-01-01,2012-12-31,5,1,24,,,A Wayne,,,,,A Wayne,1,
257,2014-06-05 18:29:33.277000+08:00,,100000,1,2014-06-05 18:29:33.277000+08:00,2018-10-15 13:52:02.712439+08:00,26,3,completed,2012,223,1000,"<p>Multiple new <em>Phytophthora</em> species from Western Australia: taxonomy, pathogenicity and disease control</p>",,,,2011-01-01,2014-12-31,6,1,110,,,M Stukely,,,,,M Stukely,3,
256,2014-06-05 18:29:33.249000+08:00,,100000,1,2014-06-05 18:29:33.249000+08:00,2018-10-15 13:52:02.737573+08:00,26,3,completed,2012,222,1000,<p>Factors that affect seedling establishment and the implications for the translocation of species at risk of extinction</p>,,,,2010-01-01,2014-12-31,6,1,11,,,D Coates,,,,,D Coates,2,
255,2014-06-05 18:29:33.226000+08:00,,100000,1,2014-06-05 18:29:33.226000+08:00,2018-10-15 13:52:02.765479+08:00,26,3,completed,2012,221,1000,"<p>Genetic consequences of mammal translocations in Western Australia using case studies of dibblers, boodies and black-flanked rock wallabies</p>",projects/2012-221/rock_wallaby.jpg,,,2011-01-01,2016-12-31,5,1,12,,,K Morris,,,,,K Morris,1,
254,2014-06-05 18:29:33.206000+08:00,,100000,1,2014-06-05 18:29:33.207000+08:00,2018-10-15 13:52:02.787599+08:00,26,3,completed,2012,220,1000,<p>Factors affecting fauna translocation success</p>,,,,2010-01-01,2013-12-31,5,1,12,,,K Morris,,,,,K Morris,1,
253,2014-06-05 18:29:33.181000+08:00,,100000,1,2014-06-05 18:29:33.181000+08:00,2018-10-15 13:52:02.805533+08:00,26,3,completed,2012,219,1000,<p>Are banded ironstone formations refugia for two Western Australian <em>Acacia</em> species?</p>,,,<p>MB requested closure - PG</p>,2013-07-02,,6,1,102,,,M Millar,,,,,M Millar,3,
240,2014-06-05 18:29:32.593000+08:00,,100000,1,2014-06-05 18:29:32.593000+08:00,2018-10-15 13:52:03.162287+08:00,26,3,completed,2012,203,1000,<p>Black rats in paradise: abundance and home range size on Christmas Island</p>,,,,2012-01-01,,5,1,57,,,D Algar,,,,,D Algar,3,
239,2014-06-05 18:29:32.572000+08:00,,100000,1,2014-06-05 18:29:32.572000+08:00,2018-10-15 13:52:03.185490+08:00,26,3,completed,2012,202,1000,<p>Parasites and diet of feral cats and rodents on mainland Western Australia and offshore Islands (Christmas Island and Dirk Hartog Island)</p>,projects/2012-202/IMG_3347.JPG,,,2012-07-25,2016-07-31,5,1,57,100043,,D Algar,,,Shark Bay,Christmas Island,D Algar,3,
237,2014-06-05 18:29:32.523000+08:00,,100000,1,2014-06-05 18:29:32.523000+08:00,2018-10-15 13:52:03.234583+08:00,26,3,completed,2012,200,1000,"<p>The compositional, structural, and functional succession of beetle communities in habitat mosaics created by three different fire regimes in the southern forests of Western Australia </p>",,,,2005-01-01,2012-12-31,7,1,66,,,Dr I Abbott,,,,,Dr I Abbott,,
197,2014-06-05 18:29:31.056000+08:00,,100000,10,2014-06-05 18:29:31.056000+08:00,2019-08-22 11:01:45.383578+08:00,25,0,suspended,2012,36,1000,<p>Fire behavior and fuel dynamics in coastal shrublands</p>,projects/2012-36/Cassidy_Newland.JPG,<p>Reducing risk through improved fire behaviour predictions.</p>,"<p>Expected outcomes: A systematic science-based approach for describing fuel characteristics and predicting fire behavior in coastal shrublands will contribute to better achievement of objectives during prescribed fires, and facilitate evaluation of the effectiveness of prescribed fire and other interventions in mitigating the behavior of bushfires. Proposed period of the project: This project will commence in 2012/13 and is expected to provide a provisional fire behavior prediction system for operational validation in coastal shrublands by June 2015.</p>",,,21,6,17,,,L Mccaw,Warren,Blackwood,Warren,South West,,6,
196,2014-06-05 18:29:30.900000+08:00,,100000,100934,2014-06-05 18:29:30.900000+08:00,2023-06-13 12:10:30.482774+08:00,25,0,updating,2012,34,1000,<p>Genetic assessment for conservation of rare and threatened fauna</p>,projects/2012-34/DSC_0011.jpg,,<p>SCP submitted</p>,,,5,1,241,241,,"K Ottewell, M Byrne, R Sun, L Umbrello, B Huntley, M Millar","Kimberley, Pilbara",,"Northern Kimberley, Central Kimberley, Dampierland, Pilbara",Rangelands,K Ottewell,1,"<p>Taxonomy, threatened mammals, fauna genetics, genetic diversity, population genomics, conservation, management</p>"
195,2014-06-05 18:29:30.674000+08:00,,100000,100944,2014-06-05 18:29:30.674000+08:00,2021-11-26 14:33:03.222193+08:00,25,0,final update,2012,33,1000,<p>Genetic approaches for evaluating the contribution of the reserve system to fauna conservation</p>,projects/2012-33/DSC01309.JPG,,<p>SPP now keyed into SDIS</p>,2012-03-01,2015-02-28,5,1,241,,,"K Ottewell, M Byrne, S McArthur","Pilbara, Swan",Swan Coastal,"Pilbara, Swan Coastal Plain, Jarrah Forest","Rangelands, Swan",,3,"<p>genetic connectivity,</p>
<p>genetic diversity,</p>
<p>landscape conservation</p>"
194,2014-06-05 18:29:30.599000+08:00,,100000,10,2014-06-05 18:29:30.599000+08:00,2018-10-30 17:13:25.947831+08:00,25,0,closure requested,2012,32,1000,"<p>Biological survey and conservation planning for the Swan Coastal Plain bioregion and adjacent scarps (Dandaragan, Darling and Whicher)</p>",projects/2012-32/GK_1.jpg,<p>Conservation planning for plants in the worlds most biodiverse but rapidly growing city</p>,,2013-01-01,2018-01-01,7,1,64,64,64,G Keighery,"Swan, South West","Swan Coastal, Perth Hills","Swan Coastal Plain, Jarrah Forest",Avon,G Keighery,5,
188,2014-06-05 18:29:29.975000+08:00,,100000,1,2014-06-05 18:29:29.975000+08:00,2018-10-15 13:52:03.569521+08:00,25,0,completed,2012,26,1000,<p>Understanding mulga</p>,,,,,,6,1,44,44,44,"B Maslin, J Reid, J Sampson, Prof R Rutishauser (University of Zurich), Dr J Miller (Australian National Herbarium)","Pilbara, Midwest, Goldfields",,"Pilbara, Little Sandy Desert, Gibson Desert, Gascoyne, Central Ranges, Yalgoo, Murchison, Great Victoria Desert, Nullarbor, Coolgardie",Rangelands,B Maslin,4,
187,2014-06-05 18:29:29.946000+08:00,,100000,100934,2014-06-05 18:29:29.946000+08:00,2023-10-12 15:27:10.571692+08:00,25,0,updating,2012,25,1000,<p>Barrow Island threatened and priority fauna species translocation program</p>,projects/2012-25/BarrowIslandIMG3788.jpeg,,<p>waiting for Sppp</p>,,,5,1,12,12,12,"L Gibson, A Burbidge, C Sims, J Angus, S Garretson","Pilbara, Goldfields",,"Pilbara, Gascoyne, Murchison",Rangelands,L Gibson,1,
186,2014-06-05 18:29:29.887000+08:00,,100000,100934,2014-06-05 18:29:29.887000+08:00,2023-06-13 12:10:30.688048+08:00,25,0,updating,2012,24,1000,<p>Rangelands restoration: reintroduction of native mammals to Matuwa (Lorna Glen)</p>,projects/2012-24/P1100746_1.JPG,"<p>Working with traditional owners, bringing threatened animals and their engineering back to the Matuwa (Lorna Glen) ecosystem</p>",<p>Working on Matuwa Kurarra-Kurarra Indigenous Protected Area with the Martu.</p>,2007-01-01,2023-06-30,5,1,250,250,56,"C Lohr, L Gibson",Goldfields,,Gascoyne,Rangelands,"C Lohr, L Gibson",1,
185,2014-06-05 18:29:29.849000+08:00,,100000,93,2014-06-05 18:29:29.849000+08:00,2021-05-17 12:45:29.519256+08:00,25,0,closure requested,2012,23,1000,<p>Feral cat control and numbat recovery in Dryandra Woodland and other sites</p>,projects/2012-23/Cat_with_collar.jpg,,<p>Waiting for SPP</p>,,,5,1,158,,,T Friend,Wheatbelt,,Avon Wheatbelt,Avon,T Friend,1,
184,2014-06-05 18:29:29.646000+08:00,,100000,100934,2014-06-05 18:29:29.646000+08:00,2023-06-13 12:10:30.742048+08:00,25,0,updating,2012,22,1000,<p>Conservation of south coast threatened birds</p>,projects/2012-22/Brutus_small_photo_by_Alan_Danks_P6135239-1a_1.jpg,<p>Saving south coast threatened birds</p>,<p>Waiting for SPP to be submitted</p>,,,5,1,29,,,"A Burbidge, G McGrath","South Coast, Warren",,"Jarrah Forest, Esperance Plains, Warren","South West, South Coast",A Burbidge,1,"<p>critically endangered, threatened, predation, fire, acoustic monitoring</p>"
183,2014-06-05 18:29:29.564000+08:00,,100000,8,2014-06-05 18:29:29.564000+08:00,2021-06-28 11:26:33.951921+08:00,25,0,completed,2012,21,1000,<p>Climate change risks for biodiversity and ecosystem function in species-rich shrublands</p>,projects/2012-21/Picture1_1_1.jpg,,<p>Waiting for SPP to be submitted</p>,,,6,1,8,8,8,C Yates,Midwest,Geraldton,Geraldton Sandplains,Northern Agricultural,C Yates,3,
182,2014-06-05 18:29:28.943000+08:00,,100000,1,2014-06-05 18:29:28.943000+08:00,2018-10-15 13:52:03.721566+08:00,25,0,completed,2012,20,1000,<p>Collaborative research on biodiversity and climate change in megadiverse ecosystems </p>,,,<p>SPP to be submitted for this project MB requested closure - PG </p>,,,2,1,8,,,"C Yates, C Yates","Midwest, Wheatbelt, Swan, South Coast, Warren",,,,"C Yates, C Yates",,
181,2014-06-05 18:29:28.916000+08:00,,100000,1,2014-06-05 18:29:28.916000+08:00,2018-10-15 13:52:03.753504+08:00,25,0,completed,2012,19,1000,<p>Mundulla Yellows disease in Western Australia</p>,,,<p>Superseded by VHS project. All updates will go there from now on.</p>,,,6,1,110,,,"M Stukely, M Stukely",,,,,"M Stukely, M Stukely",3,
180,2014-06-05 18:29:28.867000+08:00,,100000,1,2014-06-05 18:29:28.867000+08:00,2018-10-15 13:52:03.797508+08:00,25,0,completed,2012,18,1000,<p>WAMMP Sub-project 6: Marine information management system</p>,,,<p>KF advises folded into SPP 2012-008 - PG</p>,,,9,1,142,,,"S Whiting, K Friedman, S Whiting, F Mayer, C Douglas",All Regions,,,,"S Whiting, K Friedman, S Whiting",7,
172,2014-06-05 18:29:28.352000+08:00,,100000,1,2014-06-05 18:29:28.352000+08:00,2018-10-15 13:52:04.053507+08:00,25,0,terminated,2012,10,1000,<p>Silvicultural research trials to underpin management of the northern jarrah forest for multiple values </p>,,,<p>SCP only input </p>,,,7,1,90,,,K Whitford,,,,,K Whitford,,
170,2014-06-05 18:29:25.174000+08:00,,100000,100934,2014-06-05 18:29:25.174000+08:00,2023-06-13 12:10:30.787981+08:00,25,0,updating,2012,8,1000,<p>Marine monitoring program</p>,projects/2012-8/IMG_0911_1.JPG,<p>The collection of long term monitoring data to inform adaptive management strategies</p>,,,,9,1,156,1,1,"T Holmes, R Evans, W Robbins, C Ross, I Leal, S Strydom, K Murray, S Bell, K Crook, H Raudino, K Carter, J Goetze",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,T Holmes,7,
169,2014-06-05 18:29:25.104000+08:00,,100000,1,2014-06-05 18:29:25.104000+08:00,2018-10-15 13:52:04.173504+08:00,25,0,completed,2012,7,1000,"<p>Review, assess and summarise historical data relevant to the management of the proposed Dampier Archipelago Marine Park and Regnard Marine Management Area</p>",,,"<p>This project needs to request closure after ARAR 2015-2016. The progress report 2015-2016 is the final progress report; request ""closure without final progress report"" after ARAR 2016 is done.</p>",,,9,1,89,,,"M Mohring, C Nutt, A Kendrick",Pilbara,,"Pilbara (Offshore), Pilbara (Nearshore)",Rangelands,,7,
53,2014-06-05 18:28:38.363000+08:00,,100000,1,2014-06-05 18:28:38.363000+08:00,2018-10-15 13:52:08.225496+08:00,25,0,completed,2000,13,1000,<p>Wattles of the Dalwallinu Shire</p>,,,<p>Concept Plan Number: 99/0010 &nbsp; Request Number: HE/0033 &nbsp;</p>,,,6,1,44,,,"B Maslin, B Maslin",Wheatbelt,,,,"B Maslin, B Maslin",4,
168,2014-06-05 18:29:25.025000+08:00,,100000,100934,2014-06-05 18:29:25.025000+08:00,2023-06-13 12:10:30.847089+08:00,25,0,updating,2012,6,1000,"<p>Strategic taxonomic studies in families including Amaranthaceae and Fabaceae (<em>Ptilotus, Gomphrena, Swainsona</em>) and other plant groups</p>",projects/2012-6/Swainsona_formosa_062.jpg,,"<p>d) Plot/transect geocode(s) / location: e) Plot/transect protection requirements (fire, logging, earthworks, dieback etc.) 7. Proposed commencement date: and proposed completion date: Ongoing.</p>",,,6,1,132,132,132,R Davis,All Regions,All DPaW Districts,All IBRA Regions,All Regions,,4,
166,2014-06-05 18:29:24.880000+08:00,,100000,1,2014-06-05 18:29:24.880000+08:00,2018-10-15 13:52:04.277513+08:00,25,0,completed,2012,4,1000,"<p>Effects of pre-treatments, microhabitats and on-site management in the translocation success of threatened plant species: an ecophysiological approach</p>",,,"<p>Plot/transect geocode(s) / location: translocation locations: 1. Stirling Range NP (R14792, 34&deg; 19' 12.4'' S, 118&deg; 11' 9.3'' E) 2\. Kalgan Plains Nature Reserve (R25583, 34&deg; 33' 19.2'' S, 117&deg; 55' 48.3'' E). e) Plot/transect protection requirements (fire, logging, earthworks, dieback etc.) Impact evaluation statements have been submitted and approved for both translocations</p>",,,6,1,11,11,11,"A/Prof M Moody (The University of Western Australia), R Dillon, L Monks, D Coates",South Coast,,"Esperance Plains, Warren",South Coast,,2,
165,2014-06-05 18:29:24.032000+08:00,,100000,1,2014-06-05 18:29:24.032000+08:00,2018-10-15 13:52:04.309586+08:00,25,0,completed,2012,3,1000,<p>Ecophysiology of rare flora restricted to shallow-soil communities</p>,,,,,,6,1,11,11,11,A/Prof P Poot (The University of Western Australia),"Midwest, Wheatbelt, Swan, South Coast, South West, Warren",,"Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Esperance Plains, Warren","Avon, Swan, South West, South Coast",A/Prof P Poot (The University of Western Australia),2,
163,2014-06-05 18:29:23.819000+08:00,,100000,1,2014-06-05 18:29:23.819000+08:00,2018-10-15 13:52:04.389551+08:00,25,0,completed,2012,1,1000,<p>Probait Efficacy Trial</p>,,,"<p>MB requested closure - PG During the Mesopredator Project (2006 - 2009) it became clear that although the majority of foxes were being turned over by fox baiting and that fox activity was reduced after aerial and ground baiting, some foxes were ignoring the baited. &nbsp;More recently, further concerns have been raised about the efficacy of Probait for fox control, especially in relation to recent translocations of brushtail possums to Cape Range National Park and tammar wallabies to Kalbarri National Park. High rates of predation (&gt; 80%) have occurred at both sites despite regular baiting with Probait. &nbsp; Western Shield data from sites baited with Dried Meat Baits (DMB) pre 2000 clearly show recovery of fauna populations and therefore suggest that baiting with DMB was initially effective in controlling foxes. However, since 2000 there have been significant and widespread declines in fauna populations (this is pre Probait deployment). &nbsp;This suggests that the problem of reduced efficacy is more complex than just bait type and poses several questions. &nbsp;How effective is the current baiting regime in controlling foxes? Is there a difference in attractiveness and uptake between Probait and DMBs? &nbsp;Is there a difference between na&iuml;ve fox populations and populations exposed to extended baiting regimes? &nbsp;If there is a difference, can bait uptake be improved by presenting novel bait types? &nbsp; Field trials will be undertaken to measure the efficacy of the current baiting regime using Probait verses DMB and to test for differences in efficacy on bait aware and na&iuml;ve fox populations. &nbsp;The trials will be undertaken in Kalbarri National Park (currently fox baited) and Murchison House (MH) pastoral lease (unbaited for foxes).&nbsp; MH will be baited with Probait and Kalbarri will be divided into two areas so that one area can be baited with Probait and the other with DMB. &nbsp; The trials in Kalbarri and MH will involve: &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Radio-collaring 10 foxes per site (total of 30 foxes) to monitor survival through the designated baiting program. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Application of aerial baiting in winter to all three sites. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Establishment and monitoring of four 10km transects of sand plots in each site pre-and post-baiting to measure the changes in fox activity. &nbsp; An investigation of fox movement and landscape use in relation to bait application will be undertaken in Cape Range National Park. &nbsp;At this location, ten foxes will be fitted with GPS radio collars for this purpose. An aerial baiting program using navigational and bait dispensing equipment to record bait drops will be undertaken so that this data can be compared with the location/movement data from the GPS collars. &nbsp; &nbsp; 2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Expected outcome: &nbsp; This trial will: &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Establish if the current Western Shield baiting regime is still effective in controlling a population of foxes that have been exposed to the long term use of Probait. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Determine if Probait is more effective in controlling a bait na&iuml;ve population of foxes than a Probait aware population. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Determine if Probait or the DMB is more effective in controlling a Probait aware population of foxes. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Subject to the above findings, investigate if a novel bait is more effective in controlling a Probait aware population of foxes. &nbsp; &middot;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Spatially monitor fox movement in a fragmented landscape to determine if aerial deployment of Probaits is effective in controlling foxes. &nbsp; &nbsp; 3.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Proposed period of the project: &nbsp;April 2011 to October 2011. &nbsp;</p>",,,5,1,116,,,N Thomas,,,,,N Thomas,3,
