id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
541,10,156,2016-07-14 09:55:03.862380+08:00,2021-06-14 16:00:34.588513+08:00,2,completed,2016,56,1000.0,<p>Functional responses of rocky reef communities to effects of fishing and other anthropogenic stressors</p>,projects/2016-56/15250854_10154907493493109_3638355497662579071_o.jpg,,,,,9.0,1.0,156,156.0,,T Holmes,,,,,T Holmes,7.0,
540,10,87,2016-07-14 09:50:52.749967+08:00,2020-05-13 09:27:04.078951+08:00,2,completed,2016,55,1000.0,<p>Potential anthropogenic impacts on Ningaloo whale sharks as determined through the tourism electronic monitoring system and scarring patterns</p>,,,,2015-01-01,2017-12-31,9.0,1.0,87,307.0,,"H Raudino, K Waples",Pilbara,Exmouth,"Carnarvon, Ningaloo",Rangelands,"H Raudino, K Waples",7.0,
539,10,78,2016-07-13 13:41:56.364309+08:00,2019-07-23 15:05:20.107781+08:00,2,completed,2016,54,1000.0,<p>Woodside Collection Project (Kimberley)</p>,,,,,,6.0,1.0,78,78.0,,J Huisman,Kimberley,,Kimberley,Rangelands,J Huisman,4.0,
507,142,156,2016-06-17 15:25:22.189636+08:00,2023-06-30 14:00:43.952850+08:00,3,updating,2016,22,1000.0,<p>The health status of marine turtles in northern and western Australia</p>,projects/2016-22/health.jpg,,,2016-04-02,2024-06-30,9.0,1.0,142,142.0,,S Whiting,All Regions,,"All IBRA Regions, All IMCRA Regions",All Regions,S Whiting,1.0,"turtle, health, flatback, hawksbill, loggerhead, green"
506,4,1,2016-06-14 10:09:15.964398+08:00,2018-10-15 13:51:55.685818+08:00,3,completed,2016,21,1000.0,<p>Population estimate and habitat of the Christmas Island Hawk-owl (<em>Ninox natalis</em>)</p>,,,,2015-01-01,2016-01-01,5.0,1.0,57,57.0,,D Algar,,,,,D Algar,1.0,
503,57,100934,2016-06-14 09:24:03.301197+08:00,2023-06-13 12:10:36.578279+08:00,3,updating,2016,18,1000.0,<p>Ecology of the feral cat in coastal heaths of the south coast of Western Australia</p>,projects/2016-18/DHI_09_118_NH.jpg,,,2014-07-04,2021-07-04,5.0,1.0,57,191.0,,D Algar,South Coast,"Esperance, Albany",Esperance Plains,,D Algar,1.0,
502,17,100934,2016-06-13 09:47:01.270827+08:00,2022-11-14 08:43:07.397653+08:00,2,completed,2016,17,1000.0,<p>Bushfire and Natural Hazards CRC</p>,,,,2015-07-01,2020-06-30,21.0,4.0,17,17.0,,L Mccaw,All Regions,All DPaW Districts,All IBRA Regions,All Regions,L Mccaw,6.0,
501,17,1,2016-06-13 09:37:32.042891+08:00,2022-09-01 16:14:36.425956+08:00,3,completed,2016,16,1000.0,"<p>The impacts of severe wildfire on the interactions among regenerating vegetation, fungi and small foraging marsupials in south-west Australia</p>",projects/2016-16/O_Sullivan_fire_Dog_Rd_Nov_2015.jpg,<p>Monitoring impacts from summer bushfire.</p>,,2017-01-01,2020-06-30,21.0,4.0,17,17.0,,L Mccaw,Warren,"Donnelly, Frankland",Warren,South West,L Mccaw,6.0,
500,102,47,2016-06-07 11:30:53.086809+08:00,2023-07-05 14:02:14.470718+08:00,0,closure requested,2016,15,1000.0,<p>Is restoration working? An ecological genetic assessment</p>,projects/2016-15/DSC03879_1.JPG,,,2016-06-01,2019-07-01,6.0,4.0,11,102.0,,"M Byrne, M Millar, S Krauss, J Anthony",South Coast,Albany,Esperance Plains,South Coast,M Byrne,3.0,
498,156,1,2016-06-01 15:19:07.052554+08:00,2018-10-15 13:51:55.873718+08:00,3,completed,2016,13,1000.0,<p>A novel stereo-video method to investigate fish-habitat relationships</p>,projects/2016-13/DoV.jpg,,,2014-02-01,2016-12-01,9.0,1.0,156,156.0,,T Holmes,Pilbara,Exmouth,"Pilbara, Pilbara (Nearshore)",All Regions,T Holmes,7.0,
497,156,87,2016-06-01 14:53:00.528573+08:00,2019-07-03 21:40:44.293914+08:00,2,completed,2016,12,1000.0,<p>Pilbara Marine Conservation Program</p>,projects/2016-12/IMG_1531.JPG,,,2012-08-01,2017-08-01,9.0,4.0,156,156.0,,"T Holmes, K Waples, A Kendrick, G Shedrawi",Pilbara,Exmouth,"Pilbara, Pilbara (Nearshore)",All Regions,,7.0,
604,10,1,2017-07-12 17:03:41.578126+08:00,2018-10-15 13:51:56.194253+08:00,2,completed,2015,31,1000.0,<p>Great Victoria Desert Biodiversity Trust - Technical Advisory Panel</p>,,,,,,4.0,,10,10.0,,"M Cowan, L Gibson, D Pearson, S van Leeuwen, M Williams",,,,,S van Leeuwen,3.0,
483,145,156,2015-12-10 09:15:03.542179+08:00,2023-06-30 14:49:07.154221+08:00,2,active,2015,23,1000.0,<p>Connectivity of coral trout populations between individual reefs on the Rowley Shoals</p>,,,,2015-12-10,2023-06-30,9.0,4.0,100178,100178.0,,R Evans,Kimberley,West Kimberley,"Indian Tropical Islands, Oceanic Shoals",Rangelands,R Evans,7.0,
482,158,1,2015-10-08 20:37:44.402950+08:00,2018-10-15 13:51:56.277501+08:00,0,pending,2015,22,1000.0,<p>Recovery of Gilbert's potoroo <em>Potorous gilbertii</em></p>,projects/2015-22/Copy_of_No_35.jpg,,,2015-10-08,2019-06-30,5.0,1.0,158,158.0,,"T Friend, T Button, S Hill",South Coast,Albany,Esperance Plains,South Coast,T Friend,1.0,
481,158,1,2015-10-08 20:33:58.316194+08:00,2018-10-15 13:51:56.308512+08:00,0,new,2015,21,1000.0,<p>Recovery of the Dibbler <em>Parantechinus apicalis</em></p>,,,,2015-10-08,2019-06-30,5.0,1.0,158,158.0,,T Friend,,,,,T Friend,1.0,
480,158,1,2015-10-08 20:33:28.314990+08:00,2018-10-15 13:51:56.329646+08:00,0,new,2015,20,1000.0,<p>Recovery of the Dibbler <em>Parantechinus apicalis</em></p>,,,,2015-10-08,2019-06-30,5.0,1.0,158,158.0,,T Friend,,,,,T Friend,1.0,
479,158,1,2015-10-06 21:53:06.123277+08:00,2018-10-15 13:51:56.350945+08:00,0,new,2015,19,1000.0,<p>Recovery of the Numbat <em>Myrmecobius fasciatus</em></p>,projects/2015-19/IMG_2692 copy.jpg,<p>Science to save the numbat from extinction</p>,,2015-10-06,2019-06-30,5.0,1.0,158,158.0,,T Friend,"Wheatbelt, Swan, South Coast, South West, Warren","Central Wheatbelt, Swan Coastal, Perth Hills, Great Southern, Wellington, Albany, Donnelly, Frankland","Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Warren","Wheatbelt, Avon, Swan, South West, South Coast",T Friend,1.0,
1003,100845,100934,2022-06-22 10:17:16.588023+08:00,2023-06-13 09:16:37.594234+08:00,0,updating,2022,29,1000.0,<p>Habitat enhancement approaches within the Swan-Canning Estuary.</p>,projects/2022-29/3db6f4059f6548beb600e4fc1b63b044.jpeg,,<p>This project will aim to examine the value of enhancement approaches to habitat within the Swan-Canning Estuary.</p>,2022-08-01,2024-08-31,20.0,1.0,100458,100845.0,,"L Arrowsmith, J Baker, K Trayler",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,32.0,"habitat, habitat panels, habitat enhancement, habitat restoration, estuary, Swan River, Swan Canning, Swan Canning Estuary, river, Perth, East Fremantle, riverwall, seawall, erosion, biodiversity, species, aquatic, fauna, flora, macroalgae, fish, marine invertebrates, mussels, intertidal, livng seawalls, dbca, sydney institute of marine science, reef design lab, town of east fremantle "
1027,251,251,2023-02-07 12:23:26.648659+08:00,2023-03-21 11:59:01.381275+08:00,2,active,2023,3,1000.0,<p>A Population Management Plan for the Wheatbelt Black-flanked Rock Wallaby</p>,projects/2023-3/Picture1_1.jpeg,,"<p>The black-flanked rock wallaby (<em>Petrogale lateralis lateralis</em>) is listed as Endangered under Western Australian and Commonwealth legislation and <em>Petrogale lateralis</em> as Vulnerable in the IUCN Red List of threatened species. In Western Australia&rsquo;s Wheatbelt, the subspecies survives in only seven very isolated and fragmented populations of less than 150 individuals in each population. These populations are considered genetically important for the persistence of the species. Fragmentation and small population size result in increased risk of local extinctions due to stochastic events such as drought. The likelihood of recolonisation of these habitats decreases as the distance from relict populations increases. In recent years, genetic techniques have highlighted the impact that fragmented habitat has historically had in shaping the distribution of this subspecies.</p>
<p>The purpose of the project is to develop a population management plan for the Wheatbelt black-flanked rock wallaby populations. The Rock Wallaby Recovery Plan identifies the high priority of needing to undertake translocations and supplementations at the isolated Wheatbelt populations to maintain genetic diversity and prevent overpopulation at fenced populations. This complex set of exchanges between populations needs a plan to ensure genetic management is undertaken correctly and in line with available genetic information.</p>",2023-02-07,2024-12-31,5.0,1.0,251,251.0,,"L Povh, K Ottewell, K Nilsson, M Dziminski, A Raycraft","Kimberley, Pilbara, Midwest, Goldfields, Wheatbelt, Swan, South Coast",,,,M Dziminski,1.0,"Rock Wallaby, management plan, translocation, threatened species, wheatbelt, Western Australia, granite rock outcrop"
467,24,1,2015-06-25 09:21:14.561159+08:00,2018-10-15 13:51:56.758204+08:00,3,completed,2015,7,1000.0,<p>Population estimates of the threatened western ringtail possum (<em>Pseudocheirus occidentalis</em>) and common brushtail possum (<em>Trichosurus vulpecula</em>) in conservation and harvested forests of southwestern Australia.</p>,,,,2014-07-01,2016-06-30,7.0,1.0,24,24.0,,A Wayne,,,,,A Wayne,1.0,
462,4,108,2015-06-04 11:19:59.331000+08:00,2022-07-28 12:26:17.595870+08:00,0,final update,2015,2,1000.0,<p>South-west wetlands monitoring program</p>,projects/2015-2/GING20120809_TBRG_install_pp6_1.JPG,,,2015-06-04,,7.0,1.0,73,73.0,73.0,"J Lane, M Lyons, A Pinder, A Clarke, Y Winchcombe","Midwest, Wheatbelt, Swan, South Coast, South West, Warren","Geraldton, Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Murchison, Geraldton Sandplains, Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren, Leeuwin-Naturaliste","Wheatbelt, Northern Agricultural, Avon, Swan, South West, South Coast",J Lane,10.0,
461,4,100934,2015-06-04 11:14:47.777000+08:00,2023-06-13 12:10:29.817342+08:00,0,updating,2015,1,1000.0,<p>Advancing the hydrological understanding of key Wheatbelt catchments and wetlands to inform adaptive management</p>,projects/2015-1/P5090054_-_Toolibin_1.JPG,,,2015-05-04,,7.0,1.0,100151,100151.0,100151.0,J Rutherford,Wheatbelt,Central Wheatbelt,Avon Wheatbelt,Avon,J Rutherford,11.0,
457,5,6,2014-11-13 15:02:12.888000+08:00,2019-07-02 21:50:29.734300+08:00,2,completed,2014,22,1000.0,<p>Genomics for climate adaptation in <em>Eucalyptus</em> foundation species</p>,,,,2014-11-13,,7.0,4.0,6,6.0,6.0,M Byrne,,,,,M Byrne,3.0,
423,100000,1,2014-06-05 18:29:41.521000+08:00,2018-10-15 13:51:57.973673+08:00,3,completed,2013,64,1000.0,<p>Mechanisms of phosphite action</p>,,,,2006-01-01,2011-12-31,6.0,1.0,46,,,B Shearer,,,,,B Shearer,3.0,
422,100000,1,2014-06-05 18:29:41.489000+08:00,2018-10-15 13:51:58.009531+08:00,3,completed,2013,63,1000.0,<p>Fungi causing decay in coppiced bluegum stumps </p>,,,,2006-01-01,2012-12-31,7.0,1.0,131,,,R Robinson,,,,,R Robinson,,
439,145,1,2014-06-12 10:39:21.744000+08:00,2018-10-15 13:51:57.537513+08:00,3,completed,2014,7,1000.0,<p>How does a seaweed-associated reef fish respond to seasonal habitat loss?</p>,,,,2014-02-01,,9.0,1.0,145,145.0,145.0,S Wilson,Pilbara,Exmouth,"Gascoyne, Ningaloo",Rangelands,S Wilson,7.0,
437,5,1,2014-06-10 14:32:47.115000+08:00,2018-10-15 13:51:57.567926+08:00,0,closure requested,2014,5,1000.0,<p>Access and human use at Penguin Island and related implications for management of Marine Park assets and visitor risk</p>,projects/2014-5/sandbar_friont_cover.jpg,<p>Can you make it across before the tide comes in?</p>,,2013-12-01,2015-03-31,9.0,1.0,62,62.0,62.0,"G Shedrawi, A Kendrick, M Rule",Swan,Swan Coastal,"Swan Coastal Plain, Central West Coast",Swan,G Shedrawi,7.0,
436,5,100934,2014-06-10 07:50:10.468000+08:00,2023-10-30 10:51:44.523328+08:00,0,closure requested,2014,4,1000.0,<p>Improving the understanding of West Pilbara marine habitats and associated taxa: their connectivity and recovery potential following natural and human induced disturbance</p>,projects/2014-4/wallofmouths.png,,,2014-01-07,,9.0,1.0,129,129.0,129.0,"R Evans, S Wilson, K Murray",Pilbara,,"Pilbara, Pilbara (Nearshore)",Rangelands,"R Evans, S Wilson",7.0,
435,5,57,2014-06-09 13:03:34.453000+08:00,2020-06-03 13:39:19.636745+08:00,0,completed,2014,3,1000.0,<p>Cat eradication on Dirk Hartog Island</p>,projects/2014-3/Cat.jpg,<p>Cat Eradication on Dirk Hartog Island</p>,,2014-01-02,2018-09-30,5.0,1.0,57,100038.0,57.0,"D Algar, G Desmond, J Fletcher, N Hamilton, M Johnston, M Onus, C Tiller",Midwest,Shark Bay,"Carnarvon, Yalgoo",Rangelands,D Algar,3.0,
431,100000,1,2014-06-05 18:29:41.698000+08:00,2018-10-15 13:51:57.773505+08:00,3,completed,2013,72,1000.0,<p>Assessing the resilience of marine turtle embryos to extreme temperatures</p>,,,<p>Duplicate of 2012-233</p>,2011-01-01,,9.0,1.0,142,,,S Whiting,,,,,S Whiting,7.0,"turtle, embryo, development, climate change, temperature, pressure"
430,100000,1,2014-06-05 18:29:41.678000+08:00,2018-10-15 13:51:57.801485+08:00,3,completed,2013,71,1000.0,<p>Ecosystem carbon dynamics in bauxite mining in jarrah (<em>Eucalyptus marginata</em>) forests in south-western Australia </p>,,,,2011-01-01,2012-12-31,7.0,1.0,90,,,K Whitford,,,,,K Whitford,,
429,100000,1,2014-06-05 18:29:41.652000+08:00,2018-10-15 13:51:57.833475+08:00,3,completed,2013,70,1000.0,<p>Food resources and woylie declines in south-west Western Australia</p>,,,,2007-01-01,2012-12-31,5.0,1.0,24,,,A Wayne,,,,,A Wayne,1.0,
428,100000,1,2014-06-05 18:29:41.629000+08:00,2018-10-15 13:51:57.865486+08:00,3,completed,2013,69,1000.0,<p>The role of <em>Toxoplasma gondii</em> in declining populations of the woylie (<em>Bettongia pencillata obibyi</em>)</p>,,<p>Duplicate - remove this project</p>,,2011-01-01,2013-12-31,5.0,1.0,24,,,A Wayne,,,,,A Wayne,1.0,
427,100000,1,2014-06-05 18:29:41.608000+08:00,2018-10-15 13:51:57.889486+08:00,3,completed,2013,68,1000.0,<p><em>Bartonella</em> infections in wildlife and domestic animals in Western Australia</p>,,,,2010-01-01,2012-12-31,5.0,1.0,24,,,A Wayne,,,,,A Wayne,1.0,
426,100000,1,2014-06-05 18:29:41.588000+08:00,2018-10-15 13:51:57.921537+08:00,3,completed,2013,67,1000.0,<p>Rickettsial infections in wildlife and humans in Western Australia</p>,,,,2006-01-01,2012-12-31,5.0,1.0,24,,,A Wayne,,,,,A Wayne,1.0,
425,100000,1,2014-06-05 18:29:41.567000+08:00,2018-10-15 13:51:57.947947+08:00,3,completed,2013,66,1000.0,<p>Classical and molecular taxonomy and pathogenicity testing of <em>Phytophthora</em> species</p>,,,,2007-01-01,2012-12-31,6.0,1.0,110,,,M Stukely,,,,,M Stukely,3.0,
418,100000,1,2014-06-05 18:29:41.399000+08:00,2018-10-15 13:51:58.140975+08:00,3,completed,2013,59,1000.0,<p>Ecology of the common brushtail possum in the northern jarrah forest in relation to predation and resource availability</p>,,,,2007-01-01,2007-12-31,5.0,1.0,119,,,N Marlow,,,,,N Marlow,3.0,
417,100000,1,2014-06-05 18:29:41.378000+08:00,2018-10-15 13:51:58.166675+08:00,3,completed,2013,58,1000.0,<p>Systematic and evolutionary studies of the eastern and southern Australian clade of the genus <em>Hibbertia</em> Andrews subgenus <em>Hemistema</em> (Thouars) JW Horn</p>,,,,2009-01-01,2012-12-31,6.0,1.0,155,,,T Macfarlane,,,,,T Macfarlane,4.0,
416,100000,1,2014-06-05 18:29:41.352000+08:00,2018-10-15 13:51:58.225602+08:00,3,completed,2013,57,1000.0,"<p>Molecular taxonomy, phylogeography and population genetics of the <em>Grevillea thelemanniana</em> complex</p>",,,,2010-01-01,2012-12-31,6.0,1.0,64,,,G Keighery,,,,,G Keighery,4.0,
415,100000,1,2014-06-05 18:29:41.325000+08:00,2018-10-15 13:51:58.277601+08:00,3,completed,2013,56,1000.0,<p>Systematics of <em>Sargassum </em>(Phaeophyceae) in Australia</p>,,,,2008-01-01,2012-12-31,6.0,1.0,78,78.0,,J Huisman,,,,,J Huisman,4.0,
414,100000,1,2014-06-05 18:29:41.289000+08:00,2018-10-15 13:51:58.305560+08:00,3,completed,2013,55,1000.0,<p>Trypanosomes of some Western Australian mammals: phylogenetics</p>,,,,2006-01-01,2012-01-31,5.0,1.0,158,158.0,,T Friend,,,,,T Friend,1.0,
374,100000,100944,2014-06-05 18:29:39.204000+08:00,2021-11-10 15:35:25.639652+08:00,2,completed,2013,10,1000.0,<p>Restoring natural riparian vegetation systems previously infested by blackberry along the Warren and Donnelly Rivers</p>,,,<p>MB - OK to make active - PG</p>,2012-07-01,,7.0,4.0,6,,,"M Byrne, T Hopley",,,,,M Byrne,,
373,100000,156,2014-06-05 18:29:39.177000+08:00,2020-06-24 10:41:42.892015+08:00,2,completed,2013,9,1000.0,<p>Identifying threats to marine biodiversity of the Ningaloo World Heritage Area: deeper water fish community surveys within the Ningaloo Marine Park</p>,projects/2013-9/2015AugBRUVs3.jpg,,"<p>The proposed study forms a component of a larger Caring for our Country project, examining the current condition of fish and marine fauna, and the current status of threats posed to them by recreational fishing pressure, within the Ningaloo Marine Park. The overall project is a collaborative effort between CSIRO (Matt Vanderklift), DEC (Tom Holmes) and DoF (Claire Smallwood), and will support the continued development of the Western Australian Marine Monitoring Program's (WAMMP) MER monitoring program. Fish communities are listed as a Key Performance Indicator (KPI) in all of Western Australia's marine parks, and as such are an important focus of the WAMMP's statewide monitoring program. While much of the monitoring focus commonly lays in shallower water areas accessible to methods utilsing in-water SCUBA divers, there is an acknowledgement that surveys of deeper water assemblages, beyond the limits of safe/feasible diving operations, must also be incorporated into any comprehensive program. Baited Remote Underwater stereo-Video (stereo-BRUV) has previously been utilised as a part of WAMMP's fish community monitoring program in other regions and is an effective way of surveying in deeper waters, beyond the reach of conventional diver based methods. The proposed study will extend the use of this method into the Ningaloo Marine Park, in deeper waters (50-70m) outside of the lagoonal area. The project aims can be split into primary and secondary objectives. Primary Objectives: a) determine the appropriateness and required spatial design (including levels of replication) that would be sufficient for on-going deep water fish community monitoring under WAMMP . b) provide WAMMP and DEC with a current ""baseline"" of the condition of fish communities (Max <em>N, _size frequency) in deeper waters of the Ningaloo marine park (beyond the reef crest); c) determine how fish community condition currently differs between protected (Sanctuary and Special Purpose zones beyond the reef crest) and non-protected areas in the deeper waters of the Ningaloo marine park; and d) align measures of fish community condition with metrics of recreational fishing pressure (spatial/temporal fishing effort, fishing gear, targeted species), obtained by DoF as a separate component of the Caring for our Country project. Secondary Objectives a) align CSIRO activity (_Caring for our Country</em> and <em>Gorgon Net Conservation Benefits</em> projects) with metrics and methods and sampling designs which are of use for MPA management; and b) train DEC staff in deployment and analysis of BRUVs, which are a listed method for sampling fish community condition under WAMMP (Max <em>N</em>, size frequency).</p>",2013-01-01,,9.0,4.0,156,,,T Holmes,,,,,T Holmes,7.0,
